Entropy,Episode,Success
0.1033665858262913,15,0
0.0378851785043762,15,0
0.060363743723148,15,0
0.05654877746990457,15,0
0.06129387875109568,15,0
0.1319686759682711,15,0
0.04306655568280479,15,0
0.040508968427044746,15,0
0.0654727410228453,15,0
0.07284665974257676,15,0
0.07603821400696975,16,0
0.18130151652374413,16,0
0.07621564676872784,16,0
0.05751413094395233,16,0
0.11735134009682698,16,0
0.1346581695805169,16,0
0.12141694011154516,16,0
0.10217633754043486,16,0
0.0616879715061401,16,0
0.16435774644812484,16,0
0.037942027116188826,16,0
0.06894693369037046,16,0
0.05282367348909311,16,0
0.13896173921039973,16,0
0.06303658820077847,16,0
0.06904065844164856,16,0
0.08557251173802882,16,0
0.139283020302782,16,0
0.06114666687401916,16,0
0.09694907356360308,16,0
0.148772467380847,16,0
0.061810968366777276,16,0
0.09179469204411925,16,0
0.06675294097455095,16,0
0.05433418045069504,16,0
0.08214826640578053,16,0
0.21634402284283516,16,0
0.08957627618483248,16,0
0.0928662262018029,16,0
0.0345979492419531,16,0
0.19842897557296274,16,0
0.14692011745727968,16,0
0.04378251895345514,16,0
0.062046521205708055,16,0
0.11730268985933931,16,0
0.1391331523476294,16,0
0.03803792029862997,16,0
0.06164623182087093,16,0
0.0563144112011095,16,0
0.08172482904672823,16,0
0.10074943962110128,16,0
0.027591254923572648,17,1
0.06966662703837848,17,1
0.0834360182791872,17,1
0.036754006911615074,17,1
0.13517535355697127,17,1
0.053231284774437844,17,1
0.038431622415067423,17,1
0.06253432689169867,17,1
0.0631332009743589,17,1
0.09141876333898073,17,1
0.04401080324507199,17,1
0.021016147585252984,17,1
0.05547027447254523,17,1
0.03320482201530091,17,1
0.09496634725551875,17,1
0.08893751037411042,17,1
0.10112546822764346,17,1
0.12930581102374755,17,1
0.1346471717650837,17,1
0.054102513812615535,17,1
0.048952233928640405,17,1
0.0809403593150592,17,1
0.17517843935275373,17,1
0.07550103544793316,17,1
0.06879623663829411,17,1
0.07854737144974723,17,1
0.14364297299248102,17,1
0.18249356773470815,18,0
0.11385331600134005,18,0
0.04694531591767416,18,0
0.13544994217856934,18,0
0.07109266042929424,18,0
0.09618081682523501,18,0
0.15649251255891042,18,0
0.044322223258013126,18,0
0.09997303097047162,18,0
0.0749437750714745,18,0
0.06417755613566489,18,0
0.1546646522793092,18,0
0.12012114240445376,18,0
0.040830750090491634,18,0
0.14815726026540646,18,0
0.07916483681594016,18,0
0.1351482454539911,18,0
0.07113892476851245,18,0
0.10993181585025696,18,0
0.1611547502338326,18,0
0.04658730923590842,18,0
0.040661736171248804,18,0
0.04461384384327601,18,0
0.07642386517580127,18,0
0.047833518328128675,18,0
0.04984629014400257,18,0
0.08643786053409543,18,0
0.1102972355547493,18,0
0.06404670979526525,18,0
0.09383057740247266,18,0
0.06891992521826952,18,0
0.09498742353092215,18,0
0.07110659139571635,18,0
0.18677894976796344,18,0
0.09059037395852453,18,0
0.04631553499785595,18,0
0.11168434700699406,18,0
0.08017225946364592,18,0
0.0664923865732294,18,0
0.05823851666103518,18,0
0.06486065705916805,18,0
0.15046329451521262,19,0
0.08644099063923101,19,0
0.08695687821234517,19,0
0.07642065985743353,19,0
0.14043827511527254,19,0
0.17708047249469663,19,0
0.1189429890526888,19,0
0.10893536992359673,19,0
0.1582813340708473,19,0
0.12200072614648354,19,0
0.10266806815023649,19,0
0.08738537101687334,19,0
0.024899809272747972,19,0
0.09950104334787582,19,0
0.1250354924584218,19,0
0.11743317681354705,19,0
0.2047066539469193,19,0
0.17168160503000113,19,0
0.19189939027716044,19,0
0.1652038952251916,19,0
0.07258637945473899,19,0
0.06135462569656467,19,0
0.12614403090340878,19,0
0.124942448645248,19,0
0.04615948804735821,19,0
0.07888339782905365,19,0
0.04970956561869336,19,0
0.14683634017014602,19,0
0.0774702943430444,19,0
0.0464885820590282,19,0
0.04188015115705583,19,0
0.024679374223931093,19,0
0.040606062061580496,19,0
0.09468023492737701,19,0
0.047903784975568034,19,0
0.04167327752808825,19,0
0.0720472881880257,19,0
0.029910027515974734,19,0
0.07310625931420732,19,0
0.11780689271012196,19,0
0.03708135703617194,19,0
0.08296519097435057,20,0
0.10303513908154344,20,0
0.07886931149673734,20,0
0.09969669619780656,20,0
0.07092123674764421,20,0
0.1130452072737814,20,0
0.05248415149697969,20,0
0.12242535776583952,20,0
0.05791248602022693,20,0
0.07090214342569892,20,0
0.02491161260495014,20,0
0.05962009072149098,20,0
0.0834253824127607,20,0
0.04427822841595147,20,0
0.15271310895693802,20,0
0.11003889652198726,20,0
0.0346031396148805,20,0
0.06961624343384108,20,0
0.058870828571916264,20,0
0.1651577216840221,20,0
0.08217184570511327,20,0
0.058145655561925344,20,0
0.0390187257233784,20,0
0.05511308629028647,20,0
0.08178959317905438,20,0
0.11484907124218545,20,0
0.12657597717838462,20,0
0.13061332109200957,20,0
0.0995182249428655,20,0
0.0989445281402176,20,0
0.0438951569320894,20,0
0.04518752991160137,20,0
0.06538249815517914,20,0
0.12191856176707852,20,0
0.08654132956860562,20,0
0.057951655524484946,20,0
0.09245884931724538,20,0
0.08254211398030084,20,0
0.06775706550722427,20,0
0.0681857730631599,20,0
0.07443371330674578,20,0
0.04884682459269138,21,0
0.039718050548426864,21,0
0.07405420604273294,21,0
0.0650342220771937,21,0
0.04380265069756419,21,0
0.05291440452698537,21,0
0.06355407867236769,21,0
0.0982842956014363,21,0
0.08354747656665422,21,0
0.057017415026213776,21,0
0.10304355884755297,21,0
0.1556889170793819,21,0
0.14197126986291342,21,0
0.10025195268743071,21,0
0.11708590576231,21,0
0.24069580526451417,21,0
0.0561124722777481,21,0
0.05256697799750407,21,0
0.17597267095864239,21,0
0.13641749305011863,21,0
0.05421576517920497,21,0
0.05487999027504048,21,0
0.16260456656770453,21,0
0.06610420278229905,21,0
0.05347494466088705,21,0
0.087632354666465,21,0
0.05922631438054287,21,0
0.07918271362830549,21,0
0.07873392273117821,21,0
0.23795772856301967,21,0
0.05915720306889899,21,0
0.05082400852349041,21,0
0.15403680264221234,21,0
0.19858719977635442,21,0
0.05794028186470299,21,0
0.023434066197586534,21,0
0.07490789514699867,21,0
0.06228270786087574,21,0
0.049682202771125165,21,0
0.044869444079990724,21,0
0.0718485354616254,21,0
0.06116907977415992,22,0
0.08566215090730138,22,0
0.11827879780785502,22,0
0.09185023895590992,22,0
0.10326531901080695,22,0
0.09801006207621034,22,0
0.07331682041716935,22,0
0.11910097073965689,22,0
0.05415960110724409,22,0
0.2339699074705977,22,0
0.0844652287838662,22,0
0.09463806347314739,22,0
0.1742336886975768,22,0
0.07061623480642788,22,0
0.058874345732971754,22,0
0.07620361235843273,22,0
0.1017903076703015,22,0
0.08510915529723997,22,0
0.0853959601634888,22,0
0.07239543143305117,22,0
0.09447204186468697,22,0
0.058557667416552175,22,0
0.08730573916482384,22,0
0.07159765009720952,22,0
0.03158138308842434,22,0
0.045806107424704666,22,0
0.1122479266103875,22,0
0.10975564943215604,22,0
0.061104810777469126,22,0
0.06116115690779482,22,0
0.07297959783277393,22,0
0.04355055010874083,22,0
0.045172633976009,22,0
0.04706559412344581,22,0
0.05574162688020878,22,0
0.06394903226870122,22,0
0.10898320579345303,22,0
0.034837883165895166,22,0
0.10066127420358595,22,0
0.07354558350773743,22,0
0.03714630780627195,22,0
0.10919812358313793,23,0
0.06128525370407541,23,0
0.06454097043920375,23,0
0.08813022294714715,23,0
0.09365670424891229,23,0
0.3105809720336171,23,0
0.09076819262637369,23,0
0.07620610672545297,23,0
0.08305072053128433,23,0
0.11613049829419513,23,0
0.03566107900593052,23,0
0.13415310662609764,23,0
0.10057000927361123,23,0
0.13452729249897608,23,0
0.12578791970261705,23,0
0.054170112974006805,23,0
0.046449547929764363,23,0
0.047384825138618095,23,0
0.07395780158995353,23,0
0.14053898598179632,23,0
0.05500762756747323,23,0
0.16011599037487137,23,0
0.06283718601953334,23,0
0.08332568516018247,23,0
0.12043670525616174,23,0
0.10064694434493374,23,0
0.051050102050804694,23,0
0.12197994254335671,23,0
0.06371089152581637,23,0
0.10559966535968389,23,0
0.18615063214757496,23,0
0.10967833812487783,23,0
0.03955411092754081,23,0
0.0614646874756525,23,0
0.08107514051549901,23,0
0.026453863508157247,23,0
0.06343034243440465,23,0
0.09103637634487621,23,0
0.05889637819667827,23,0
0.07476853870173494,23,0
0.0643530281142991,23,0
0.13998497050897388,24,0
0.04647610970417156,24,0
0.1011210752153011,24,0
0.09197147477973848,24,0
0.05908093014599179,24,0
0.054626592503185044,24,0
0.05498322378104653,24,0
0.07923548526672111,24,0
0.05091340702647116,24,0
0.19837519826369532,24,0
0.04286777006799946,24,0
0.02112837189534913,24,0
0.18151925018738807,24,0
0.06562789955067833,24,0
0.06900297351095647,24,0
0.07197438825138208,24,0
0.04437780908097479,24,0
0.22459488326234542,24,0
0.051438166964784114,24,0
0.09760168148936615,24,0
0.10364927256407291,24,0
0.04645479926735105,24,0
0.06920131859793395,24,0
0.06910018633785053,24,0
0.07889336452423594,24,0
0.06507674192579986,24,0
0.05542054816295193,24,0
0.043664458003835616,24,0
0.10082894854115232,24,0
0.07207903665681803,24,0
0.028261111758542817,24,0
0.044818008111032474,24,0
0.06677023173813912,24,0
0.043648664512267926,24,0
0.03730974602696269,24,0
0.06069108295364069,24,0
0.04790236095259491,24,0
0.053937715799979136,24,0
0.05324039629013496,24,0
0.05686617693405316,24,0
0.07498195413506559,24,0
0.08118712060851294,25,0
0.09238409009428433,25,0
0.1092104191095116,25,0
0.09669760210394829,25,0
0.05720684029434032,25,0
0.0440768974176591,25,0
0.157233058067509,25,0
0.08439461791236257,25,0
0.021372563058933196,25,0
0.06808011638391992,25,0
0.06871916347377814,25,0
0.049068303516467446,25,0
0.09548138503784967,25,0
0.12041438027050301,25,0
0.1057794617389044,25,0
0.05808400603271628,25,0
0.05771048726743229,25,0
0.09839282281608971,25,0
0.03278134773090904,25,0
0.12073459264482483,25,0
0.07825004812549023,25,0
0.06812179926869429,25,0
0.07862442470205094,25,0
0.18888720083508598,25,0
0.05084660774071836,25,0
0.24212654910127962,25,0
0.06873191737499881,25,0
0.09831451344735194,25,0
0.1827035354697167,25,0
0.09592133508804412,25,0
0.09490505808188193,25,0
0.09785250900913375,25,0
0.12250758294292176,25,0
0.05109081137984188,25,0
0.04204003456834947,25,0
0.06716642438623514,25,0
0.055767188715088886,25,0
0.06033260619199844,25,0
0.07025930926359975,25,0
0.14124835601217184,25,0
0.06197210692447601,25,0
0.163179332357946,26,0
0.08604031059677669,26,0
0.14333226465401877,26,0
0.08288769573264755,26,0
0.12631206947623858,26,0
0.09941154477234074,26,0
0.05284936309693513,26,0
0.045466118527000304,26,0
0.047436829563701086,26,0
0.06658133885098148,26,0
0.055368449645260616,26,0
0.06815977764668367,26,0
0.08547522660788841,26,0
0.043964903655341225,26,0
0.09111394677067776,26,0
0.07174863941360551,26,0
0.058356471979261,26,0
0.19307911439486403,26,0
0.08742998816739139,26,0
0.08768938662239106,26,0
0.1738275589899664,26,0
0.10865939442574754,26,0
0.06142963824323491,26,0
0.05925292263883784,26,0
0.0866521344696661,26,0
0.08201362761997419,26,0
0.06106038288332882,26,0
0.04923874828875067,26,0
0.16063968758890168,26,0
0.07754677821847669,26,0
0.05593935292834327,26,0
0.1165614137844527,26,0
0.16206021578422544,26,0
0.04874323320906276,26,0
0.08089313900142803,26,0
0.09446164657808974,26,0
0.057142149234014,26,0
0.04409056277555144,26,0
0.06311110937454452,26,0
0.0668891518767158,26,0
0.043923770132138884,26,0
0.07317090735833857,27,0
0.11518062966742311,27,0
0.14320134224944298,27,0
0.18325249378941344,27,0
0.054952634883628004,27,0
0.1281233337057655,27,0
0.05611498023705503,27,0
0.0988509496064033,27,0
0.10347877298880497,27,0
0.060033428822994825,27,0
0.029514112019980332,27,0
0.06984001397443967,27,0
0.10762938151835899,27,0
0.05004536952611395,27,0
0.06878575364135217,27,0
0.060508981096622755,27,0
0.13805379098008402,27,0
0.12678564885421623,27,0
0.11143220744836171,27,0
0.08508875317474215,27,0
0.03831808767576997,27,0
0.07109630453345661,27,0
0.08866626177423818,27,0
0.05532839928898175,27,0
0.10859087614381047,27,0
0.0731508948027539,27,0
0.06580851990995663,27,0
0.11793560159309344,27,0
0.08118707167928907,27,0
0.07256101796090329,27,0
0.061179743546568174,27,0
0.07247867335307542,27,0
0.05714696555407665,27,0
0.10375397268686731,27,0
0.057727295133372665,27,0
0.04667245801845228,27,0
0.09134397391204419,27,0
0.09428334310460815,27,0
0.08615857146687501,27,0
0.17528208590359462,27,0
0.14297639721958857,27,0
0.06003152513255463,28,0
0.07000646714313592,28,0
0.0402759048696666,28,0
0.10835321265589225,28,0
0.18867151955896305,28,0
0.05571484824228423,28,0
0.09903268125229021,28,0
0.0831551594328512,28,0
0.06027110253903496,28,0
0.02936725274639189,28,0
0.0179861311576106,28,0
0.049244434315676024,28,0
0.10416799379140057,28,0
0.09229858392062407,28,0
