Episode,Timestep,Window_Avg_Entropy,Success
4,6,0.07691459714719454,0
4,7,0.08690364779335669,0
4,8,0.06214609693236293,0
4,9,0.06196375240533213,0
4,10,0.06369236634126783,0
4,11,0.07561563231408501,0
4,12,0.09215958050635643,0
4,13,0.07066460890392301,0
4,14,0.060499032447108435,0
4,15,0.04725933586573327,0
4,16,0.054260584469396966,0
4,17,0.05590073629883987,0
4,18,0.0530111699229599,0
4,19,0.0558747489266321,0
4,20,0.08484978872257114,0
4,21,0.08706876660681485,0
4,22,0.07710613413670604,0
4,23,0.047008789236474634,0
4,24,0.04425941474610967,0
4,25,0.0723403962524234,0
4,26,0.08277650698732057,0
4,27,0.09854418724986226,0
4,28,0.0919441333235878,0
4,29,0.10109644695065016,0
4,30,0.09241958512194076,0
4,31,0.0782221655298325,0
4,32,0.0743333378010192,0
4,33,0.08480456702939927,0
4,34,0.08850498683767183,0
4,35,0.11297682243641323,0
4,36,0.09578449712772256,0
4,37,0.09255241636544437,0
4,38,0.057440011908992894,0
4,39,0.0715675519912946,0
5,1,0.16094269049169072,0
5,2,0.15377884971333813,0
5,3,0.15552676097772566,0
5,4,0.09494963356830931,0
5,5,0.06878524680516183,0
5,6,0.10633697885650084,0
5,7,0.11452172167361611,0
5,8,0.13318863643163947,0
5,9,0.07217697977106484,0
5,10,0.06817400641248687,0
5,11,0.06642351105753384,0
5,12,0.0713610798639506,0
5,13,0.06504604236554311,0
5,14,0.07622728998350733,0
5,15,0.09195532117923665,0
5,16,0.1412116921931217,0
5,17,0.19985733292844424,0
5,18,0.20042740861117844,0
5,19,0.20451367633396353,0
5,20,0.15093308036989353,0
5,21,0.1559037181600792,0
5,22,0.11287107725314183,0
5,23,0.11738964751810406,0
5,24,0.10782645065572277,0
5,25,0.11458318995994705,0
5,26,0.0781349951894817,0
5,27,0.08921991357831377,0
5,28,0.0828922761094391,0
5,29,0.09425648134379021,0
5,30,0.15165965688963473,0
5,31,0.16759621174039396,0
5,32,0.1887886031049688,0
5,33,0.12573119464478305,0
5,34,0.10713751091856528,0
5,35,0.09578274384991549,0
5,36,0.08850746303101631,0
5,37,0.07398015088275094,0
5,38,0.056564387477773606,0
5,39,0.0388711167295061,0
6,1,0.08959631633683586,0
6,2,0.09389713864492628,0
6,3,0.07633224441792276,0
6,4,0.06825804193587261,0
6,5,0.10092489324537836,0
6,6,0.11212516368413472,0
6,7,0.1061618450859434,0
6,8,0.07974307619566083,0
6,9,0.06808206171131857,0
6,10,0.0624875661111421,0
6,11,0.0708256559715732,0
6,12,0.07908545016663787,0
6,13,0.13018896042207492,0
6,14,0.11029443684430378,0
6,15,0.12838108472419907,0
6,16,0.09446015101370997,0
6,17,0.09365542470150974,0
6,18,0.09112300441854575,0
6,19,0.08263674102225106,0
6,20,0.08534438481884614,0
6,21,0.09896611983215926,0
6,22,0.09512899651663574,0
6,23,0.10513348662017093,0
6,24,0.06066660823445139,0
6,25,0.0825154625802945,0
6,26,0.09850958979911943,0
6,27,0.1058664965253247,0
6,28,0.09671136772747375,0
6,29,0.09657925040512065,0
6,30,0.1154006654841422,0
6,31,0.10974339137835941,0
6,32,0.1036525445666035,0
6,33,0.10312707976937663,0
6,34,0.1049806044543685,0
6,35,0.08354915338687623,0
6,36,0.07486091990933796,0
6,37,0.059267447279865104,0
6,38,0.06417795574676476,0
6,39,0.0491101060083027,0
7,1,0.0746030974162981,1
7,2,0.06398045814440187,1
7,3,0.06880580635804227,1
7,4,0.06573555710525454,1
7,5,0.06829863712044587,1
7,6,0.05556428126099247,1
7,7,0.05969603671535484,1
7,8,0.08402669862168921,1
7,9,0.12045554969809309,1
7,10,0.1145337502398678,1
7,11,0.10513425894813493,1
7,12,0.061303574422114,1
7,13,0.0725623586122116,1
7,14,0.05508127514777106,1
7,15,0.06488502203911907,1
7,16,0.0538877452504934,1
7,17,0.05687913722742136,1
7,18,0.052919420822933994,1
7,19,0.055578387904043736,1
7,20,0.0489404340828975,1
7,21,0.0558906036647938,1
8,1,0.06169733759850593,0
8,2,0.08076894372628217,0
8,3,0.07812077604632824,0
8,4,0.07921052201632538,0
8,5,0.07074046106610103,0
8,6,0.06420056981288944,0
8,7,0.08617361769071352,0
8,8,0.0833177597279462,0
8,9,0.09739579797992416,0
8,10,0.0723126646517039,0
8,11,0.062047356652152934,0
8,12,0.0723930074278115,0
8,13,0.0724485129773262,0
8,14,0.08339193237408622,0
8,15,0.06792156944169343,0
8,16,0.07723556105341672,0
8,17,0.0805867324263871,0
8,18,0.07350158018285004,0
8,19,0.06400647102367817,0
8,20,0.051898979097465,0
8,21,0.05510785406116107,0
8,22,0.05779140892541673,0
8,23,0.05633749070898677,0
8,24,0.0656357126560294,0
8,25,0.064281450465469,0
8,26,0.06898771818966366,0
8,27,0.05650887566563333,0
8,28,0.055365528786360835,0
8,29,0.05277441880379103,0
8,30,0.05488488455263057,0
8,31,0.05292247974832096,0
8,32,0.052288199259973966,0
8,33,0.048100940491050535,0
8,34,0.0511973353458317,0
8,35,0.05088234480644966,0
8,36,0.05364988934529763,0
8,37,0.0566886054106723,0
8,38,0.0570730850219314,0
8,39,0.0598948122414465,0
9,1,0.0594546430163732,1
9,2,0.06991686556061133,1
9,3,0.07090626672329339,1
9,4,0.11549773669451134,1
9,5,0.12404717890281625,1
9,6,0.15200034176082808,1
9,7,0.11293766540708172,1
9,8,0.09577561725643724,1
9,9,0.09149467012530758,1
9,10,0.10973030899429953,1
9,11,0.10388778373792236,1
9,12,0.07840389196974128,1
9,13,0.06028406942868677,1
9,14,0.06798942489768939,1
9,15,0.06885897539358847,1
9,16,0.07065258331797397,1
9,17,0.0766586697094957,1
9,18,0.07762856974195037,1
9,19,0.0705104126988465,1
9,20,0.05800686934719576,1
9,21,0.0560468974240619,1
9,22,0.053244962358615394,1
9,23,0.0505795803824812,1
10,1,0.0887427093585025,0
10,2,0.08842294220418384,0
10,3,0.08991920027925766,0
10,4,0.08959686860823307,0
10,5,0.0684474535283138,0
10,6,0.07040670596844437,0
10,7,0.06822216399814067,0
10,8,0.07766858808746341,0
10,9,0.06776189984104533,0
10,10,0.07227954006608821,0
10,11,0.0830282106460732,0
10,12,0.11392615839308311,0
10,13,0.10645607319938317,0
10,14,0.0951012890300713,0
10,15,0.06486326747568337,0
10,16,0.06356404578539666,0
10,17,0.060323558966361164,0
10,18,0.06708579167298094,0
10,19,0.07229349006911377,0
10,20,0.06980796121873382,0
10,21,0.08804534486980903,0
10,22,0.08051357734269,0
10,23,0.07801600339021512,0
10,24,0.07970899574794703,0
10,25,0.08647161273819017,0
10,26,0.09907770771408002,0
10,27,0.08279646536925632,0
10,28,0.07142298041268456,0
10,29,0.07326719702583886,0
10,30,0.08796090352194368,0
10,31,0.09062237606031966,0
10,32,0.07994411962984597,0
10,33,0.05525920428283376,0
10,34,0.059258239384833676,0
10,35,0.08520657031722208,0
10,36,0.0822594255971399,0
10,37,0.10419560469790652,0
10,38,0.0853487052443596,0
10,39,0.1302451561898656,0
11,1,0.11795574427790985,0
11,2,0.1234127422548311,0
11,3,0.13443600763085287,0
11,4,0.11713904356929339,0
11,5,0.16322495030607267,0
11,6,0.13912105305344014,0
11,7,0.15295444172869685,0
11,8,0.10379659769739587,0
11,9,0.10676069070002249,0
11,10,0.10294869826512563,0
11,11,0.11173634517316278,0
11,12,0.10513726206066226,0
11,13,0.08860092798524637,0
11,14,0.08871956871883047,0
11,15,0.11979920102355046,0
11,16,0.12927935121483566,0
11,17,0.12490195950403249,0
11,18,0.11387653155067375,0
11,19,0.0947736691294197,0
11,20,0.09228744210512153,0
11,21,0.0701756780859702,0
11,22,0.06428422504302223,0
11,23,0.07544425903090136,0
11,24,0.06855105957543196,0
11,25,0.06949595379124833,0
11,26,0.08373161930004673,0
11,27,0.09819983360958329,0
11,28,0.10053118507958198,0
11,29,0.09421417517823479,0
11,30,0.13659275215210417,0
11,31,0.13822120984972744,0
11,32,0.132469119547334,0
11,33,0.07854200848211419,0
11,34,0.08516227291145123,0
11,35,0.07345421509460466,0
11,36,0.08018272142683067,0
11,37,0.07336161363154767,0
11,38,0.0711619621426095,0
11,39,0.0664190375381298,0
12,1,0.07796344163511933,0
12,2,0.07080739522504843,0
12,3,0.0852756018186543,0
12,4,0.067346526706961,0
12,5,0.07928528239479854,0
12,6,0.06676834491235438,0
12,7,0.09912102599734633,0
12,8,0.10397499206033416,0
12,9,0.11670409940670384,0
12,10,0.08214413577643187,0
12,11,0.0622641839855305,0
12,12,0.0819524511720459,0
12,13,0.1171555266364875,0
12,14,0.15560800686355633,0
12,15,0.13679501969512772,0
12,16,0.12939624846620004,0
12,17,0.10808619204674658,0
12,18,0.11260861660488768,0
12,19,0.10261224353440757,0
12,20,0.08427728570918365,0
12,21,0.1021564724632237,0
12,22,0.08613713535254704,0
12,23,0.09792639434706903,0
12,24,0.06811099200821559,0
12,25,0.10339684863336907,0
12,26,0.11562132021074434,0
12,27,0.13210048208843858,0
12,28,0.08579658221497578,0
12,29,0.0636424423658541,0
12,30,0.0580609768354809,0
12,31,0.09069913875893569,0
12,32,0.1061422870251119,0
12,33,0.0850575826823085,0
12,34,0.0642037578986589,0
12,35,0.06881890641446897,0
12,36,0.07310172187894841,0
12,37,0.06099772746662286,0
12,38,0.039148181707828994,0
12,39,0.0335417791197934,0
13,1,0.13489439669124617,0
13,2,0.09717257786503307,0
13,3,0.0933429853873668,0
13,4,0.07681431394057477,0
13,5,0.10155737552466726,0
13,6,0.14803043487544976,0
13,7,0.1470111306184033,0
13,8,0.16381897757044375,0
13,9,0.11940988854441803,0
13,10,0.08000516736884493,0
13,11,0.036864597635606636,0
13,12,0.06445140258500753,0
13,13,0.10212221820895129,0
13,14,0.1344336945397075,0
13,15,0.11178561836131,0
13,16,0.09387470210045344,0
13,17,0.078436066307452,0
13,18,0.0736486814337866,0
13,19,0.07492915316950415,0
13,20,0.0699983495264505,0
13,21,0.07538592403464783,0
13,22,0.11856337904167501,0
13,23,0.11889669854269347,0
13,24,0.11703231067919977,0
13,25,0.0649734884903216,0
13,26,0.05366270298828077,0
13,27,0.06604928458010136,0
13,28,0.08788591953554777,0
13,29,0.1000501435045457,0
13,30,0.10048419317174355,0
13,31,0.07324311071170843,0
13,32,0.08297588302823887,0
13,33,0.08238846420618086,0
13,34,0.10568360182890095,0
13,35,0.08033173107421113,0
13,36,0.06014331518092673,0
13,37,0.058670850647190964,0
13,38,0.0699658709396875,0
13,39,0.108799119142066,0
14,1,0.07004111173262749,0
14,2,0.08479634984625066,0
14,3,0.0632522070681223,0
14,4,0.08653133466010317,0
14,5,0.06521056023355024,0
14,6,0.06847242308361788,0
14,7,0.05249796177355543,0
14,8,0.05662773959539339,0
14,9,0.05892372924558703,0
14,10,0.052160442846624765,0
14,11,0.06727236669924043,0
14,12,0.06378985307837359,0
14,13,0.09138188381578986,0
14,14,0.09263927985036624,0
14,15,0.1245892158362447,0
14,16,0.10836826916634203,0
14,17,0.11257850942546599,0
14,18,0.10844216762556384,0
14,19,0.1087855540227385,0
14,20,0.09169280748999382,0
14,21,0.09847587735868536,0
14,22,0.08950291324095296,0
14,23,0.0857083248070029,0
14,24,0.07391337709438503,0
14,25,0.09513937833463743,0
14,26,0.09974673688515544,0
14,27,0.08456671759348343,0
14,28,0.08061603099905483,0
14,29,0.07485255942473677,0
14,30,0.0848772567396302,0
14,31,0.08105684353096271,0
14,32,0.07696744958978213,0
14,33,0.09958661239703533,0
14,34,0.10129509338945918,0
14,35,0.10750235130471038,0
14,36,0.10148276705001942,0
14,37,0.09501302592803706,0
14,38,0.1057206534048082,0
14,39,0.0660008569669373,0
15,1,0.10373808341049873,0
15,2,0.09067987447259633,0
15,3,0.07348085472269829,0
15,4,0.0617332734597544,0
15,5,0.07579027994049607,0
15,6,0.07065414406122787,0
15,7,0.06130262407320936,0
15,8,0.07228942941948613,0
15,9,0.0916543813345323,0
15,10,0.11087085290048926,0
15,11,0.10856277728960119,0
15,12,0.12788703560568226,0
15,13,0.14723725959557019,0
15,14,0.13104697594766998,0
15,15,0.09909960479717039,0
15,16,0.07771841982607704,0
15,17,0.07756874377546054,0
15,18,0.09180250509154007,0
15,19,0.0812000541549755,0
15,20,0.08055214544700094,0
15,21,0.06719434768227613,0
15,22,0.08619878924273854,0
15,23,0.08239272868237474,0
15,24,0.08729759909406533,0
15,25,0.06371482974942787,0
15,26,0.08202957087824918,0
15,27,0.09000289747659419,0
15,28,0.10997602629586518,0
15,29,0.08503928903635793,0
15,30,0.06720516935127184,0
15,31,0.05159923323247623,0
15,32,0.059402133314716034,0
15,33,0.0832704440630904,0
15,34,0.07877637013405714,0
15,35,0.07184806669270684,0
15,36,0.049682755044231565,0
15,37,0.0596094563974889,0
15,38,0.06915970038271099,0
15,39,0.0728466597425767,0
16,1,0.08369370593650234,0
16,2,0.10317454687376537,0
16,3,0.12447548326296297,0
16,4,0.11941714907749894,0
16,5,0.09509374971937333,0
16,6,0.10940735183156657,0
16,7,0.08799591502348457,0
16,8,0.09041556908489466,0
16,9,0.053237544765217436,0
16,10,0.0869107821299544,0
16,11,0.08494066696675706,0
16,12,0.09034632861760887,0
16,13,0.0725499194601519,0
16,14,0.09796539682748644,0
16,15,0.0953340663049433,0
16,16,0.0991262535801347,0
16,17,0.10228940260615638,0
16,18,0.10251083643707574,0
16,19,0.10079270926391448,0
16,20,0.07345286712848244,0
16,21,0.07096060448978836,0
16,22,0.0677451292770088,0
16,23,0.11760882323310355,0
16,24,0.129356188477816,0
16,25,0.1329288417431568,0
16,26,0.07234681720952946,0
16,27,0.10863105033890623,0
16,28,0.12664901409073182,0
16,29,0.12971053732789914,0
16,30,0.0842497192054809,0
16,31,0.0743772433395008,0
16,32,0.10616078780422557,0
16,33,0.09815792083519953,0
16,34,0.07960576815571006,0
16,35,0.051999521106870096,0
16,36,0.06656182402290287,0
16,37,0.07959622662297963,0
16,38,0.0912371343339147,0
16,39,0.1007494396211012,0
17,1,0.08512179291592446,1
17,2,0.07505354841434134,1
17,3,0.0756127535821588,1
17,4,0.05139907802706794,1
17,5,0.05469971676037497,1
17,6,0.07236209706834607,1
17,7,0.06618758918613717,1
17,8,0.05214857138976851,1
17,9,0.04016574176762334,1
17,10,0.03656374802436633,1
17,11,0.0612138145811216,1
17,12,0.07236955988164333,1
17,13,0.09500977528575749,1
17,14,0.10645626320850043,1
17,15,0.12169281700549155,1
17,16,0.10601849886714888,1
17,17,0.07923397316877986,1
17,18,0.061331702352105034,1
17,19,0.10169034419881777,1
17,20,0.11053994470524868,1
17,21,0.10649190381299363,1
17,22,0.0742815478453248,1
17,23,0.09699552702684078,1
17,24,0.11109517222111409,1
17,25,0.143642972992481,1
18,1,0.08449597284184586,0
18,2,0.1009078064776995,0
18,3,0.10792199660447986,0
18,4,0.09899851754738616,0
18,5,0.1002625889291317,0
18,6,0.07307967643331974,0
18,7,0.07969812072587029,0
18,8,0.09792866116214949,0
18,9,0.11298778360647589,0
18,10,0.1052055149247515,0
18,11,0.10303638425345056,0
18,12,0.0893842823906127,0
18,13,0.1208234475117792,0
18,14,0.09515066901281453,0
18,15,0.10540632869092013,0
18,16,0.11407516361753396,0
18,17,0.10589129177333263,0
18,18,0.08280126521366327,0
18,19,0.04395429641681106,0
18,20,0.05389981506344199,0
18,21,0.05629040911573527,0
18,22,0.058034557882644104,0
18,23,0.061372556335408834,0
18,24,0.08219379541094907,0
18,25,0.08692726862803664,0
18,26,0.08939150758416237,0
18,27,0.07559907080533577,0
18,28,0.08591264205055472,0
18,29,0.07833798004830263,0
18,30,0.11762432156486725,0
18,31,0.11615863837406805,0
18,32,0.10789495290811459,0
18,33,0.08286341865445813,0
18,34,0.07939071382283193,0
18,35,0.08611633101462308,0
18,36,0.0683010542326368,0
18,37,0.0631971867644775,0
18,38,0.06154958686010155,0
18,39,0.064860657059168,0
19,1,0.10127193772835037,0
19,2,0.13131313582246754,0
19,3,0.1454872455542193,0
19,4,0.13498627715699404,0
19,5,0.1287198976823776,0
19,6,0.12973914338030915,0
19,7,0.12765004278918907,0
19,8,0.10401805510453106,0
19,9,0.07165108281328587,0
19,10,0.07059540787916567,0
19,11,0.08314544835968184,0
19,12,0.11398990420661487,0
19,13,0.1490584410729627,0
19,14,0.16460714526348916,0
19,15,0.18942921641802693,0
19,16,0.17626163017745103,0
19,17,0.1432298883190303,0
19,18,0.09971496679216503,0
19,19,0.08669501201823741,0
19,20,0.10414703508174043,0
19,21,0.09908198919867163,0
19,22,0.08332844484055327,0
19,23,0.05825081716503503,0
19,24,0.09180976787263095,0
19,25,0.09133873337729455,0
19,26,0.09026507219073954,0
19,27,0.055279675853042796,0
19,28,0.037682702480005,0
19,29,0.03572186248085574,0
19,30,0.053321890404296135,0
19,31,0.061063360654841796,0
19,32,0.061419099143677734,0
19,33,0.05387478356389397,0
19,34,0.0478768644106962,0
19,35,0.058354525006069226,0
19,36,0.07360772651343463,0
19,37,0.0759981696868337,0
19,38,0.0774441248731469,0
19,39,0.0370813570361719,0
20,1,0.08316241481406265,0
20,2,0.09455438007307737,0
20,3,0.07881686517280173,0
20,4,0.09598490551220017,0
20,5,0.07760733176101535,0
20,6,0.08374666240392177,0
20,7,0.0512420806836253,0
20,8,0.0518112822507133,0
20,9,0.05598569524640057,0
20,10,0.06244123385006767,0
20,11,0.09347223992855003,0
20,12,0.1023434112982922,0
20,13,0.09911838169793523,0
20,14,0.07141942652356957,0
20,15,0.0543634038735459,0
20,16,0.0978815978965931,0
20,17,0.10206679865368383,0
20,18,0.1018250743170202,0
20,19,0.05977874233013897,0
20,20,0.05075915585853003,0
20,21,0.05864046839757303,0
20,22,0.08391725023717538,0
20,23,0.10773821386654144,0
20,24,0.1240127898375265,0
20,25,0.11890250773775318,0
20,26,0.10969202472503087,0
20,27,0.0807859700050575,0
20,28,0.06267573832796944,0
20,29,0.051488394999623266,0
20,30,0.0774961966112863,0
20,31,0.0912807964969544,0
20,32,0.08880384895338966,0
20,33,0.07898394480344527,0
20,34,0.077650872940677,0
20,35,0.08091934293492344,0
20,36,0.07282831751689496,0
20,37,0.0701255172923766,0
20,38,0.0713097431849528,0
20,39,0.0744337133067457,0
21,1,0.06096369293916357,0
21,2,0.05391709243391437,0
21,3,0.05342371129897233,0
21,4,0.07158425960026306,0
21,5,0.08179528361348604,0
21,6,0.07961639573143474,0
21,7,0.08120281681347359,0
21,8,0.10524996365104951,0
21,9,0.13356791526328274,0
21,10,0.13263737987657534,0
21,11,0.11976970943755137,0
21,12,0.1526778879047516,0
21,13,0.13796472776819071,0
21,14,0.11645841851325539,0
21,15,0.09488404041129812,0
21,16,0.12165238066875499,0
21,17,0.1222019763959886,0
21,18,0.08183774950145463,0
21,19,0.09056677400731661,0
21,20,0.09452958654168131,0
21,21,0.09406123800363016,0
21,22,0.069070500703217,0
21,23,0.06677787123596493,0
21,24,0.07534712755843774,0
21,25,0.07238098358000879,0
21,26,0.1319581216408344,0
21,27,0.12528295145436555,0
21,28,0.11597964671846962,0
21,29,0.0880060047448672,0
21,30,0.13448267031401903,0
21,31,0.13685476142775654,0
21,32,0.0933205159462146,0
21,33,0.052094081069762675,0
21,34,0.05354155640182026,0
21,35,0.06229093525966647,0
21,36,0.0522781182373305,0
21,37,0.0554667274375804,0
21,38,0.05835898977080805,0
21,39,0.0718485354616254,0
22,1,0.10446478525819058,0
22,2,0.09770854001430902,0
22,3,0.09153073383472883,0
22,4,0.09680928441101212,0
22,5,0.08219246408802337,0
22,6,0.13574349310583284,0
22,7,0.12419824578723597,0
22,8,0.1376910665758704,0
22,9,0.1177789936515301,0
22,10,0.11316266232571731,0
22,11,0.10124142307899209,0
22,12,0.06856473096594407,0
22,13,0.07895608858723531,0
22,14,0.08770102510865803,0
22,15,0.09076514104367672,0
22,16,0.08096684896459327,0
22,17,0.08408781115374227,0
22,18,0.07514171357143003,0
22,19,0.0801118161486876,0
22,20,0.0724870188928618,0
22,21,0.06349492411681919,0
22,22,0.04966171353677947,0
22,23,0.0632118057078388,0
22,24,0.0892698944890827,0
22,25,0.09436946227333753,0
22,26,0.07734053903913997,0
22,27,0.06508185517267927,0
22,28,0.05923043494976984,0
22,29,0.05390092730584123,0
22,30,0.04526292606939853,0
22,31,0.049326618326554494,0
22,32,0.055585417757451905,0
22,33,0.0762246216474543,0
22,34,0.06925670707601643,0
22,35,0.08149412105431132,0
22,36,0.06968158029240613,0
22,37,0.07045105517253174,0
22,38,0.05534594565700465,0
22,39,0.0371463078062719,0
23,1,0.08210929921175435,0
23,2,0.1641226330765588,0
23,3,0.16500195630296763,0
23,4,0.15918509046181453,0
23,5,0.08334167329437027,0
23,6,0.09179577518364411,0
23,7,0.0782807659438033,0
23,8,0.09531489464207439,0
23,9,0.09012806496854643,0
23,10,0.12308346946622828,0
23,11,0.12029507382506806,0
23,12,0.10482844172519994,0
23,13,0.0754691935354627,0
23,14,0.04933482868079636,0
23,15,0.05593072488611193,0
23,16,0.08729387090345593,0
23,17,0.08983480504640766,0
23,18,0.11855420130804693,0
23,19,0.09265360132062593,0
23,20,0.102092953851529,0
23,21,0.0888665254786258,0
23,22,0.10146977825375926,0
23,23,0.09071125055063334,0
23,24,0.09122566297969832,0
23,25,0.07891364537332586,0
23,26,0.09709683314295227,0
23,27,0.118487063011025,0
23,28,0.13380954521071217,0
23,29,0.11179436039999784,0
23,30,0.07023237884269037,0
23,31,0.0606979796395641,0
23,32,0.05633123049976957,0
23,33,0.0569864488193536,0
23,34,0.06030686076247934,0
23,35,0.07112103232531967,0
23,36,0.07490043108109644,0
23,37,0.06600598167090406,0
23,38,0.069560783408017,0
23,39,0.0643530281142991,0
24,1,0.08405782671367706,0
24,2,0.06855966580963836,0
24,3,0.0562302488100744,0
24,4,0.06294843385031752,0
24,5,0.06171070535807957,0
24,6,0.10950803018562916,0
24,7,0.09738545845272194,0
24,8,0.08745711340901459,0
24,9,0.08183846405024549,0
24,10,0.08942517387780513,0
24,11,0.1053833744163409,0
24,12,0.06886842043767223,0
24,13,0.06178505694777103,0
24,14,0.11364902686490069,0
24,15,0.10680361976936807,0
24,16,0.1245449105721652,0
24,17,0.08422970700607436,0
24,18,0.08256858444026334,0
24,19,0.07310179680978594,0
24,20,0.06158543473437847,0
24,21,0.07239828982000678,0
24,22,0.0710234309292954,0
24,23,0.06646355153766254,0
24,24,0.05472058269752911,0
24,25,0.06663798490264661,0
24,26,0.07219081440060197,0
24,27,0.06705636565217103,0
24,28,0.0483860521754644,0
24,29,0.04661645053590477,0
24,30,0.051745634787146465,0
24,31,0.0492428807591232,0
24,32,0.04721649783095703,0
24,33,0.048634396644399364,0
24,34,0.054177053235404865,0
24,35,0.051693491014236294,0
24,36,0.054681429674722365,0
24,37,0.06169617578641784,0
24,38,0.0659240655345593,0
24,39,0.0749819541350655,0
25,1,0.08770495383593337,0
25,2,0.0659937799386492,0
25,3,0.08617226525983612,0
25,4,0.09523485779917688,0
25,5,0.0876667463462682,0
25,6,0.05794909911840516,0
25,7,0.052723947638877035,0
25,8,0.06195586112472181,0
25,9,0.07108961734269836,0
25,10,0.08832135627493999,0
25,11,0.107225075682419,0
25,12,0.09475928268070787,0
25,13,0.07385798501301759,0
25,14,0.07139577203874603,0
25,15,0.0629615526048103,0
25,16,0.08396958773060785,0
25,17,0.07725532950040799,0
25,18,0.08903548001300308,0
25,19,0.07499875736541177,0
25,20,0.11187780826861034,0
25,21,0.10611941109261837,0
25,22,0.1606201192256946,0
25,23,0.12056835807233222,0
25,24,0.13639099330787677,0
25,25,0.11658332209735582,0
25,26,0.12564646133503757,0
25,27,0.12450997621321425,0
25,28,0.09622630072635323,0
25,29,0.10508838334464576,0
25,30,0.09048363444396573,0
25,31,0.07187947629703763,0
25,32,0.05343242344480877,0
25,33,0.05499121588989111,0
25,34,0.06108873976444077,0
25,35,0.06211970139022897,0
25,36,0.09061342382258997,0
25,37,0.09115992406674918,0
25,38,0.1016102314683239,0
25,39,0.061972106924476,0
26,1,0.11751067662096822,0
26,2,0.1028704366604089,0
26,3,0.09285765911517142,0
